festival.id;fest.name;fest.label;fest.name.mixed.alternative.1;fest.name.mixed.alternative.2;fest.name.mixed.alternative.3;fest.name.mixed.alternative.4;fest.name.mixed.alternative.5;fest.name.mixed.alternative.6;fest.location.country.en.1.standrardized;fest.location.country.en.2.standrardized;fest.location.country.en.3.standrardized;fest.location.country.en.4.standrardized;fest.location.country.en.5.standrardized;event.country.region;fest.location.city.en.1;fest.location.city.en.2;fest.location.city.en.3;fest.location.city.en.4;fest.location.city.en.5;month.start;extr.eval.bmbf.20.prc;extr.eval.fiapf;extr.eval.bafta;extr.eval.academy.awards;found.year;source.not.website;not.exist.bin;not.exist;not.ident;not.found;festival.lgbtq;festival.women;festival.black;festival.jewish;festival.asian;festival.latino;festival.other.identity;festival.film.noir;festival.genre;festival.classics;festival.underground;festival.arthouse;festival.independent;festival.trash;festival.science;festival.historical;festival.war;festival.crime;festival.comedy;festival.action;festival.food.wine;festival.animation;festival.archival;festival.documentary;festival.experimental;festival.silent;festival.children.youth;festival.up.and.coming;festival.debut;festival.short.film;festival.screenplay;festival.video;festival.disability;festival.human.rights;festival.indigenous;festival.education.genre;festival.mental.health;festival.student;festival.diaspora;festival.transnational;festival.national;festival.region;festival.online;festival.tv;festival.series;festival.random.fun.themes;festival.porn.erotic;festival.ethnographic.anthropological;festival.environmental.nature;festival.fantasy.horror.thriller.scifi;website;festival.random.fun.themes.cat;specialisation;source
imdbady00084;budapest architecture film days;budapest architecture days;architekturfilmtage;budapest architecture film days;architekturfilmtage;NA;NA;NA;Hungary;NA;NA;NA;NA;Europe;budapest;NA;NA;NA;0;3;0;no fiapf accreditation;0;0;2008;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://filmnapok.kek.org.hu/en/;NA;0;0
imdbady00085;arctic heat film festival, jyvÃ¤skylÃ¤;arctic heat , jyvÃ¤skylÃ¤;arctic heat film festival, jyvÃ¤skylÃ¤;arctic heat film festival, jyvÃ¤skylÃ¤;arktiksen upeeta;NA;NA;NA;Finland;NA;NA;NA;NA;Europe;jyvÃ¤skylÃ¤;NA;NA;NA;0;2;0;no fiapf accreditation;0;0;2000;https://www.ubc.net/content/arctic-heat-nordic-film-festival;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://hype.news/arktisen-upeeta-festivaali/arctic-heat-a-nordic-film-festival-pjqevlyr""";0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
imdbady00086;argentina new cinema;argentina new cinema;argentina new cinema;argentina new cinema;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;los angeles;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;2002;https://www.facebook.com/Argentina-New-Cinema-Los-Angeles-172002739482041/?ref=page_internal;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;http://goo.gl/VF5Ar4;NA;0;0
imdbady00087;argentine film week;argentine week;argentine film week;argentine film week;NA;NA;NA;NA;Vietnam;NA;NA;NA;NA;Asia;hanoi;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;NA;https://amp.vov.vn/en/culture/argentine-film-week-in-vietnam-270380.vov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://eviet.cancilleria.gob.ar/en/content/argentine-week-vietnam-argentine-film-festival-hanoi""";0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
imdbady00088;arizona film festival;arizona;arizona film festival;arizona film festival;arizona international film festival;NA;NA;NA;United States;NA;NA;NA;NA;North America;tucson;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;1990;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://www.filmfestivalarizona.com/;NA;0;0
imdbady00089;arizona underground film festival;arizona underground;arizona underground film festival;arizona underground film festival;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;tucson;NA;NA;NA;0;9;0;no fiapf accreditation;0;0;2008;https://filmfreeway.com/ArizonaUndergroundFilmFestival;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://azuff.org/;NA;1;0
imdbady00090;arkipel jakarta international documentary and experimental film festival;arkipel jakarta international documentary and experimental;arkipel jakarta international documentary and experimental film festival;arkipel jakarta international documentary and experimental film festival;NA;NA;NA;NA;Indonesia;NA;NA;NA;NA;Asia;jakarta;NA;NA;NA;0;8;0;no fiapf accreditation;0;0;2013;https://filmfreeway.com/ARKIPEL;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://arkipel.org/;NA;1;0
imdbady00091;arpa international film festival;arpa international;arpa international film festival;arpa international film festival;arpa iff;NA;NA;NA;United States;NA;NA;NA;NA;North America;los angeles;NA;NA;NA;0;9;0;no fiapf accreditation;0;0;1997;https://filmfreeway.com/ArpaFilmFestival;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://www.arpafilmfestival.com/;NA;0;0
imdbady00092;arquiteturas film festival;arquiteturas;arquiteturas film festival;arquiteturas film festival;NA;NA;NA;NA;Portugal;NA;NA;NA;NA;Europe;lisbon;NA;NA;NA;0;9;0;no fiapf accreditation;0;0;2013;https://filmfreeway.com/ArquiteturasFilmFestival;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://arquiteturasfilmfestival.com/2021/en/;NA;0;0
imdbady00093;art all night film festival;art all night;art all night film festival;art all night film festival;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;trenton;NA;NA;NA;0;6;0;no fiapf accreditation;0;0;2007;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.artallnighttrenton.org/;NA;0;0
imdbady00095;art of brooklyn film festival;art of brooklyn;art of brooklyn film festival;art of brooklyn film festival;aobff;NA;NA;NA;United States;NA;NA;NA;NA;North America;new york city;NA;NA;NA;0;6;0;no fiapf accreditation;0;0;2011;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.theartofbrooklyn.org/;NA;0;0
imdbady00096;artekino festival;artekino;artekino festival;artekino festival;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;various;NA;NA;NA;0;12;0;no fiapf accreditation;0;0;2016;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;https://www.artekinofestival.com/film-month/sibel?now=1;NA;0;0
imdbady00097;season film festival;season;artisokka film festival;season film festival;NA;NA;NA;NA;Finland;NA;NA;NA;NA;Europe;helsinki;NA;NA;NA;0;3;0;no fiapf accreditation;0;0;2001;https://www.facebook.com/artisokkafilmfestival/?ref=page_internal;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://www.artisokka.info/;NA;0;0
imdbady00098;arts & crafts film festival;arts & crafts;arts & crafts film festival;arts & crafts film festival;arts & crafts craft beer and indie film festival;NA;NA;NA;United States;NA;NA;NA;NA;North America;north kansas city;NA;NA;NA;0;8;0;no fiapf accreditation;0;0;NA;https://filmfreeway.com/ArtsandCraftsFilmFest#;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://www.artscraftskc.com/;NA;0;0
imdbady00099;aruba international film festival;aruba international;aruba international film festival;aruba international film festival;aiff;NA;NA;NA;Aruba;NA;NA;NA;NA;Latin America and Caribbean;noord;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;2010;https://filmfreeway.com/Aruba;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://www.aiff.aw/;NA;0;0
imdbady00100;asean film festival;asean;asean film festival;asean film festival;NA;NA;NA;NA;Netherlands;NA;NA;NA;NA;Europe;NA;NA;NA;NA;0;12;0;no fiapf accreditation;0;0;NA;0;0;NA;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
imdbady00101;asean international film festival & awards;asean international & awards;asean international film festival & awards;asean international film festival & awards;NA;NA;NA;NA;NA;NA;NA;NA;NA;Asia;kuching;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;2016;https://www.facebook.com/aiffa.sarawak/?ref=page_internal;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://www.aiffa2019.com/;NA;1;0
imdbady00102;asean spectrum film festival;asean spectrum;asean spectrum film festival;asean spectrum film festival;bangkok asean film festival;NA;NA;NA;Thailand;NA;NA;NA;NA;Asia;bangkok;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;2015;https://asianfilmfestivals.com/bangkok-asean-film-festival/;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.baff.go.th/;NA;1;0
imdbady00103;asheville cinema festival;asheville cinema;asheville cinema festival;asheville cinema festival;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;asheville;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;2011;https://www.productionhub.com/event/27390/asheville-cinema-festival;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://www.lasr.net/travel/city.php?TravelTo=NC0204003&VE=Y&Event_ID=NC0204003e003""";0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
imdbady00104;asheville qfest;asheville qfest;asheville qfest;asheville qfest;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;asheville;NA;NA;NA;0;9;0;no fiapf accreditation;0;0;2011;https://twitter.com/ashevilleqfest?lang=de;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://www.ashevilleqfest.com/;NA;1;0
imdbady00105;asian film festival;asian;asian film festival;asian film festival;NA;NA;NA;NA;Italy;NA;NA;NA;NA;Europe;rome;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;2003;https://filmfreeway.com/AsianFilmFestival;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://www.facebook.com/AsianFilmFestivalAFF/""";0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;
imdbady00107;asian film festival barcelona;asian barcelona;asian film festival barcelona;asian film festival barcelona;NA;NA;NA;NA;Spain;NA;NA;NA;NA;Europe;barcelona;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;2011;0;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;https://asianfilmfestival.barcelona/2021/;NA;1;0
imdbady00108;asian film festival berlin;asian berlin;asian film festival berlin;asian film festival berlin;NA;NA;NA;NA;Germany;NA;NA;NA;NA;Europe;berlin;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;2013;0;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;http://www.asianfilmfestivalberlin.de/;NA;1;0
imdbady00109;asian film festival of dallas;asian of dallas;asian film festival of dallas;asian film festival of dallas;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;dallas;NA;NA;NA;0;7;0;no fiapf accreditation;0;0;2002;https://filmfreeway.com/affd;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;https://www.asianfilmdallas.com/;NA;1;0
imdbady00110;asian world film festival;asian world;asian world film festival;asian world film festival;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;los angeles;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;2015;https://filmfreeway.com/AsianWorldFilmFestival;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://en.wikipedia.org/wiki/Asian_World_Film_Festival""";0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;
imdbady00111;asian-american international film festival;asian-american international;asian-american international film festival;asian-american international film festival;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;new york city;NA;NA;NA;0;7;0;no fiapf accreditation;0;0;1978;https://filmfreeway.com/aaiff44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://en.wikipedia.org/wiki/Asian_American_International_Film_Festival""";0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;
imdbady00112;asifa east animation festival;asifa east animation;asifa east animation festival;asifa east animation festival;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;new york city;NA;NA;NA;0;5;0;no fiapf accreditation;0;0;1969;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://asifaeast.com/festival/;NA;1;0
imdbady00113;aspen film festival;aspen;aspen film festival;aspen film festival;aspen filmfest;NA;NA;NA;United States;NA;NA;NA;NA;North America;aspen;NA;NA;NA;0;9;0;no fiapf accreditation;0;0;1979;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://aspenfilm.org/aspen-filmfest-2021/;NA;0;0
imdbady00115;aswan international women film festival;aswan international women;aswan international women film festival;aswan international women film festival;NA;NA;NA;NA;Egypt;NA;NA;NA;NA;MENA;aswan;NA;NA;NA;0;2;0;no fiapf accreditation;0;0;2017;https://en.wikipedia.org/wiki/Aswan_International_Women%27s_Film_Festival;0;NA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://aiwff.org/home/en/;NA;1;0
imdbady00116;atesib! african film festival;atesib! african;atesib! african film festival;atesib! african film festival;NA;NA;NA;NA;Israel;NA;NA;NA;NA;MENA;"tel aviv; haifa; jerusalem";NA;NA;NA;0;3;0;no fiapf accreditation;0;0;2018;https://www.midnighteast.com/mag/?p=38393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://www.touristisrael.com/african-film-festival-tel-aviv-israel/21348/""";0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
imdbady00117;athens international short film festival;athens international short;athens international short film festival;athens international short film festival;athens short film festival;NA;NA;NA;Greece;NA;NA;NA;NA;Europe;athens;NA;NA;NA;0;9;0;no fiapf accreditation;0;0;2018;https://filmfreeway.com/AthensShortFilmFestival;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.athensshortfilmfest.com/;NA;1;0
imdbady00118;atlanta asian film festival;atlanta asian;atlanta asian film festival;atlanta asian film festival;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;atlanta;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;1975;https://filmfreeway.com/ATLFF;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;https://www.atlaff.org/;NA;1;0
imdbady00119;atlanta gay and lesbian film festival;atlanta gay and lesbian;atlanta gay and lesbian film festival;atlanta gay and lesbian film festival;atlanta out on film gay and lesbian film festival;out on film - atlanta;NA;NA;United States;NA;NA;NA;NA;North America;atlanta;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;1987;https://filmfreeway.com/OutOnFilm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://en.wikipedia.org/wiki/Out_on_Film""";0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;
imdbady00120;atlanta jewish film festival;atlanta jewish;atlanta horror film festival;atlanta jewish film festival;ajff;NA;NA;NA;United States;NA;NA;NA;NA;North America;atlanta;NA;NA;NA;0;1;0;no fiapf accreditation;0;0;2000;https://en.wikipedia.org/wiki/Atlanta_Jewish_Film_Festival;0;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.ajff.org/;NA;1;0
imdbady00121;atlanta underground film festival;atlanta underground;atlanta underground film festival;atlanta underground film festival;auff;NA;NA;NA;United States;NA;NA;NA;NA;North America;atlanta;NA;NA;NA;0;9;0;no fiapf accreditation;0;0;2004;https://filmfreeway.com/auff;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://www.auff.org/;NA;1;0
imdbady00122;atlÃ¡ntida film fest;atlÃ¡ntida fest;atlÃ¡ntida film fest;atlÃ¡ntida film fest;atlÃ¡ntida mallorca film fest;NA;NA;NA;Spain;NA;NA;NA;NA;Europe;palma;NA;NA;NA;0;7;0;no fiapf accreditation;0;0;2010;https://www.facebook.com/atlantidamallorcafilmfest/;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://atlantidafilmfest.com/es;NA;0;0
imdbady00123;audi festival of german films;audi of german films;audi festival of german films;audi festival of german films;NA;NA;NA;NA;Australia;NA;NA;NA;NA;Oceania;"sydney; melbourne; adelaide; brisbane; cairns;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"canberra; perth""";NA;NA;NA;0;4;0;no fiapf accreditation;0;0;2002;https://www.pbsfm.org.au/news/audi-festival-german-films;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://monami.hs-mittweida.de/frontdoor/deliver/index/docId/329/file/Stefan_Mogel_Bachelorarbeit_final.pdf""";0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
imdbady00124;augsburg filmtage;augsburg filmtage;augsburg filmtage;augsburg filmtage;filmtage augsburg;NA;NA;NA;Germany;NA;NA;NA;NA;Europe;augsburg;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;1982;https://www.mediabiz.de/film/firmen/filmbuero-filmtage-augsburg/1863;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://filmtage-augsburg.de/;NA;0;0
imdbady00125;aurora film circuit;aurora circuit;aurora film circuit;aurora film circuit;NA;NA;NA;NA;Canada;NA;NA;NA;NA;North America;aurora;NA;NA;NA;0;5;0;no fiapf accreditation;0;0;2006;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://aurorafilmcircuit.ca/;NA;0;0
imdbady00126;austin comedy short film festival;austin comedy short;austin comedy short film festival;austin comedy short film festival;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;austin;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;2014;https://filmfreeway.com/AustinComedyFilmFestival;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.filmfestivalcircuit.com/austin-comedy-film-festival;NA;1;0
imdbady00127;austin under the stars film festival;austin under the stars;austin under the stars film festival;austin under the stars film festival;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;austin;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;2017;https://filmfreeway.com/austinunderthestars;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.austinunderthestars.com/;NA;0;0
imdbady00128;australian film week;australian week;australian film week;australian film week;NA;NA;NA;NA;Hungary;NA;NA;NA;NA;Europe;NA;NA;NA;NA;0;5;0;no fiapf accreditation;0;0;NA;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
imdbady00130;australian international screen forum ny;australian international screen forum ny;australian international screen forum ny;australian international screen forum ny;NA;NA;NA;NA;Australia;NA;NA;NA;NA;Oceania;new york;NA;NA;NA;0;3;0;no fiapf accreditation;0;0;2018;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.australianscreenforum.org/;NA;0;0
