imdb.id,company.type,company.name,company.id
tt0019760,production,Vseukrainske Foto Kino Upravlinnia (VUFKU),co0020515
tt0019760,distributor,National Film Preservation Foundation,co0099338
tt0019760,distributor,BFI Video,co0106328
tt0019760,distributor,Image Entertainment,co0013585
tt0019760,distributor,Kino Video,co0029307
tt0019760,distributor,Madman Entertainment,co0114002
tt0019760,distributor,Divisa Home Video,co0117434
tt0019760,distributor,Moskwood Media,co0212816
tt0019760,distributor,Punto Zero,co0220491
tt0019760,distributor,New Star,co0078852
tt0019760,distributor,Triad Video,co0141478
tt0019760,distributor,Yleisradio (YLE),co0013526
tt0019760,distributor,Films sans Frontières,co0046687
tt0019760,distributor,Flicker Alley,co0137734
tt0019760,distributor,Leopardo Filmes,co0341469
tt0019760,distributor,Eureka Entertainment,co0187355
tt0019760,distributor,Amkino Corporation,co0003677
tt0019760,distributor,Kino International,co0047947
tt0019760,distributor,Continental Home Vídeo,co0086059
tt0019760,distributor,Internet Archive,co0113992
tt0023037,production,Ramón Acín,co0078292
tt0023037,distributor,C.P.D.F,co0143761
tt0023037,distributor,Animatógrafo,co0029292
tt0023037,distributor,Panthéon Distribution,co0052592
tt0023037,distributor,Dynit,co0212402
tt0023037,distributor,Films sans Frontières,co0046687
tt0023037,distributor,Kino Video,co0029307
tt0023037,distributor,Leopardo Filmes,co0341469
tt0023037,distributor,Raro Video,co0182402
tt0023037,distributor,Umbrella Entertainment,co0122766
tt0023037,distributor,Versátil Home Vídeo,co0090507
tt0023037,distributor,Yleisradio (YLE),co0013526
tt0024844,production,Argui-Film,co0014315
tt0024844,production,Gaumont-Franco Film-Aubert (G.F.F.A),co0059676
tt0024844,distributor,Gaumont-Franco Film-Aubert (G.F.F.A),co0059676
tt0024844,distributor,Animatógrafo,co0029292
tt0024844,distributor,Artificial Eye,co0053637
tt0024844,distributor,Citel Films,co0016217
tt0024844,distributor,Eye Film Instituut,co0296721
tt0024844,distributor,Janus Films,co0052424
tt0024844,distributor,Kuzui Enterprises,co0285577
tt0024844,distributor,Mikado Film,co0025719
tt0024844,distributor,New Star,co0078852
tt0024844,distributor,New Yorker Films,co0036600
tt0024844,distributor,Senso Films,co0039802
tt0024844,distributor,Sputnik,co0066724
tt0024844,distributor,Svenska Filminstitutet (SFI),co0048118
tt0024844,distributor,A Contracorriente Films,co0296469
tt0024844,distributor,British Film Institute (BFI),co0037450
tt0024844,distributor,Cine Classics,co0029419
tt0024844,distributor,Film Traders Ltd.,co0104015
tt0024844,distributor,Gaumont International,co0064278
tt0024844,distributor,Kinowelt Home Entertainment,co0019532
tt0024844,distributor,Magnus Opus,co0133881
tt0024844,distributor,Malofilm Distribution,co0079266
tt0024844,distributor,Sherlock Home Video,co0147770
tt0024844,distributor,The Criterion Channel,co0804141
tt0024844,distributor,The Criterion Collection,co0044076
tt0025456,production,Gainsborough Pictures,co0103051
tt0025456,distributor,Gaumont British Distributors,co0105966
tt0025456,distributor,Gaumont British Picture Corporation of America,co0026280
tt0025456,distributor,Public Broadcasting Service (PBS),co0039462
tt0025456,distributor,Éditions Montparnasse,co0088082
tt0025456,distributor,Park Circus,co0130598
tt0025456,distributor,"Lopes Freire, Raul",co0365597
tt0028966,production,L'Alliance Cinématographique Européenne (ACE),co0042839
tt0028966,production,Universum Film (UFA),co0021661
tt0028966,distributor,L'Alliance Cinématographique Européenne (ACE),co0042839
tt0028966,distributor,La Société des Films Sirius,co0023064
tt0028966,distributor,Universum Film (UFA),co0021661
tt0028966,distributor,Universum Film (UFA),co0235709
tt0028966,distributor,Mercury Films,co0142100
tt0029089,production,Soyuzkino,co0114111
tt0029089,distributor,Amkino Corporation,co0003677
tt0032553,production,Charles Chaplin Productions,co0028083
tt0032553,production,One Production Company,co0686543
tt0032553,distributor,United Artists,co0026841
tt0032553,distributor,Sonoro Filme,co0008003
tt0032553,distributor,Nederland NV,co0189756
tt0032553,distributor,Triangel Produksjon A/S,co0022195
tt0032553,distributor,Dear Film,co0052819
tt0032553,distributor,Dear International,co0220805
tt0032553,distributor,Actueel Film,co0074101
tt0032553,distributor,Asociace Ceských Filmových Klubu (ACFK),co0084798
tt0032553,distributor,BFI (Collections),co0105987
tt0032553,distributor,BIM Distribuzione,co0008399
tt0032553,distributor,Chapel Distribution,co0258711
tt0032553,distributor,Columbia Pictures,co0050868
tt0032553,distributor,Die Lupe,co0207012
tt0032553,distributor,Inoekino,co0724835
tt0032553,distributor,New Star,co0078852
tt0032553,distributor,Sofilmes,co0049842
tt0032553,distributor,Théâtre du Temple,co0120702
tt0032553,distributor,Arthaus,co0608555
tt0032553,distributor,Atalanta Filmes,co0035879
tt0032553,distributor,Atnine Film,co0537691
tt0032553,distributor,CBS/Fox,co0007496
tt0032553,distributor,Continental Home Vídeo,co0086059
tt0032553,distributor,Creative Design,co0009741
tt0032553,distributor,Emerald,co0108097
tt0032553,distributor,Epoca,co0110063
tt0032553,distributor,HBO Max,co0754095
tt0032553,distributor,Image Entertainment,co0013585
tt0032553,distributor,Key Video,co0021293
tt0032553,distributor,Kinowelt Home Entertainment,co0019532
tt0032553,distributor,MK2 Diffusion,co0068754
tt0032553,distributor,Midas Filmes,co0204243
tt0032553,distributor,Park Circus,co0130598
tt0032553,distributor,Piffl Medien,co0086120
tt0032553,distributor,Playhouse Video,co0113967
tt0032553,distributor,PolyGram Video,co0113340
tt0032553,distributor,Soul media,co0309417
tt0032553,distributor,Spectrum,co0183871
tt0032553,distributor,Süddeutsche Zeitung,co0187098
tt0032553,distributor,The Criterion Channel,co0804141
tt0032553,distributor,The Criterion Collection,co0044076
tt0032553,distributor,Vivarto,co0181424
tt0032553,distributor,Warner Home Video,co0081790
tt0032553,distributor,Warner Home Video,co0094757
tt0032553,distributor,Warner Home Video,co0059995
tt0032553,distributor,Zweitausendeins,co0295619
tt0037871,production,Praesens-Film,co0068224
tt0037871,distributor,Praesens-Film,co0068224
tt0037871,distributor,Films Dispa,co0072691
tt0037871,distributor,Héraut Film,co0048843
tt0037871,distributor,Metro-Goldwyn-Mayer (MGM),co0007143
tt0037871,distributor,Atlas Television Corporation,co0151298
tt0037871,distributor,Mill Creek Entertainment,co0172129
tt0037871,distributor,Sinister Cinema,co0059103
tt0037871,distributor,Synergy Entertainment,co0230066
tt0038334,production,Coopérative Générale du Cinéma Français,co0020379
tt0038334,distributor,Union Française de Production Cinématographique (UFPC),co0020141
tt0038334,distributor,Film Traders Ltd.,co0104015
tt0038334,distributor,Svensk Filmindustri (SF),co0050989
tt0038334,distributor,Arthur Mayer & Joseph Burstyn,co0057893
tt0038334,distributor,Exclusivos Triunfo,co0006882
tt0038334,distributor,Státní Pujcovna Filmu,co0114714
tt0038334,distributor,L.C.J Editions & Productions,co0057470
tt0038522,production,Les Films Etienne Lallier,co0050055
tt0038522,production,Écran Français,co0124652
tt0038522,distributor,Siritzky International Pictures Corporation,co0016012
tt0038522,distributor,Wivefilm,co0091361
tt0041800,production,Union Générale Cinématographique (UGC),co0069524
tt0041800,production,Société Nouvelle des Établissements Gaumont (SNEG),co0051263
tt0041800,distributor,L'Alliance Générale de Distribution Cinématographique,co0051940
tt0041800,distributor,Film Office,co0017739
tt0041800,distributor,StudioCanal,co0047476
tt0041800,distributor,Ciné-Sorbonne,co0258686
tt0041800,distributor,Société Nouvelle des Établissements Gaumont (SNEG),co0051263
tt0041800,distributor,Media Target Distribution,co0364015
tt0041800,distributor,Rialto Pictures,co0049592
tt0041931,production,Berit Films,co0039214
tt0041931,production,RKO Radio Pictures,co0041421
tt0041931,distributor,RKO Radio Pictures,co0041421
tt0041931,distributor,RKO Radio Films,co0217289
tt0041931,distributor,RKO Radio Films,co0413144
tt0041931,distributor,RKO Radio Pictures,co0119009
tt0041931,distributor,RKO Radio Pictures,co0179449
tt0041931,distributor,RKO Radio Films,co0294557
tt0041931,distributor,RKO Radio Films,co0644319
tt0041931,distributor,Connoisseur Video Collection,co0248245
tt0041931,distributor,Versátil Home Vídeo,co0090507
tt0041931,distributor,Koch Media,co0157100
tt0041931,distributor,Cinémathèque Suisse,co0045263
tt0041931,distributor,The Criterion Collection,co0044076
tt0041931,distributor,Classics Films Distribución,co0537900
tt0041931,distributor,BFI Video,co0106328
tt0041931,distributor,Leopardo Filmes,co0341469
tt0041931,distributor,New Star,co0078852
tt0041931,distributor,Cinecittà,co0067980
tt0041931,distributor,Balzac Video,co0257606
tt0041931,distributor,Films sans Frontières,co0046687
tt0041931,distributor,HBO Max,co0754095
tt0041931,distributor,Ingram Distributors,co0020093
tt0042781,production,Argentina Sono Film S.A.C.I.,co0036756
tt0042781,distributor,Argentina Sono Film S.A.C.I.,co0036756
tt0042781,distributor,Classic Pictures,co0033257
tt0042781,distributor,International Film Distributors,co0576320
tt0042781,distributor,Facets Multimedia Distribution,co0034127
tt0042781,distributor,Films sans Frontières,co0046687
tt0042781,distributor,Kino Lorber,co0291948
tt0042781,distributor,Reel Media International,co0113964
tt0046022,production,Franco London Films,co0066141
tt0046022,production,Indusfilms,co0064288
tt0046022,production,Rizzoli Film,co0062467
tt0046022,distributor,Gaumont,co0172053
tt0046022,distributor,General Film Distributors (GFD),co0105971
tt0046022,distributor,Gaumont DVD,co0253089
tt0046022,distributor,Arlan Productions,co0044670
tt0046022,distributor,British Film Institute (BFI),co0037450
tt0046022,distributor,Iris Film,co0175742
tt0046022,distributor,Janus Films,co0052424
tt0046022,distributor,Metro-Goldwyn-Mayer (MGM),co0007143
tt0046022,distributor,Svensk Filmindustri,co0319256
tt0046022,distributor,BFI Video,co0106328
tt0046022,distributor,Connoisseur Video Collection,co0248245
tt0046022,distributor,Epoca,co0110063
tt0046022,distributor,HBO Max,co0754095
tt0046022,distributor,Kinowelt Home Entertainment,co0019532
tt0046022,distributor,Leopardo Filmes,co0341469
tt0046022,distributor,Second Sight Films,co0106237
tt0046022,distributor,The Criterion Collection,co0044076
tt0046268,production,Compagnie Industrielle et Commerciale Cinématographique (CICC),co0002264
tt0046268,production,Filmsonor,co0010228
tt0046268,production,Vera Films,co0132005
tt0046268,production,Fono Roma,co0068110
tt0046268,distributor,Cinédis,co0043849
tt0046268,distributor,Allianz Filmverleih,co0018344
tt0046268,distributor,CEI Incom,co0079540
tt0046268,distributor,Filmtrust,co0312755
tt0046268,distributor,Mercurio Films S.A.,co0027068
tt0046268,distributor,Films de France,co0176978
tt0046268,distributor,Shochiku,co0007001
tt0046268,distributor,Union Film,co0168570
tt0046268,distributor,Wivefilm,co0091361
tt0046268,distributor,Difa,co0602354
tt0046268,distributor,Distributors Corporation of America (DCA),co0021899
tt0046268,distributor,Filmileijona,co0065128
tt0046268,distributor,Glori Art,co0022306
tt0046268,distributor,Home Vision Cinema,co0080430
tt0046268,distributor,Public Media,co0030352
tt0046268,distributor,The Criterion Collection,co0044076
tt0046268,distributor,The Voyager Company,co0077474
tt0046268,distributor,Polyband,co0107314
tt0046268,distributor,Continental Home Vídeo,co0086059
tt0046268,distributor,Umbrella Entertainment,co0122766
tt0046268,distributor,Concorde Home Entertainment,co0003079
tt0046268,distributor,Atlantic Film,co0182772
tt0046268,distributor,Future Film,co0079555
tt0046268,distributor,Image Entertainment,co0013585
tt0046268,distributor,BFI Video,co0106328
tt0046268,distributor,Cinema International Corporation (CIC),co0036998
tt0046268,distributor,Swenson,co0157819
tt0046268,distributor,HBO Max,co0754095
tt0046268,distributor,Telewizja Polska (TVP) - I Program,co0273493
tt0046268,distributor,Topanga Canyon Films,co0775977
tt0046268,distributor,VTI Home Vídeo,co0090508
tt0046268,distributor,Zima Entertainment,co0076262
tt0046478,production,Daiei Studios,co0067278
tt0046478,distributor,Daiei,co0045027
tt0046478,distributor,Edward Harrison,co0034405
tt0046478,distributor,Public Broadcasting Service (PBS),co0039462
tt0046478,distributor,Capricci Cine,co0531627
tt0046478,distributor,Capricci Films,co0004276
tt0046478,distributor,Contemporary Films,co0047977
tt0046478,distributor,Globe Films International,co0032819
tt0046478,distributor,Janus Films,co0052424
tt0046478,distributor,Leo Filmes,co0741059
tt0046478,distributor,Les Bookmakers,co0626248
tt0046478,distributor,Lippert Pictures,co0603864
tt0046478,distributor,Svensk Filmindustri (SF),co0050989
tt0046478,distributor,trigon-film,co0125985
tt0046478,distributor,BFI Video,co0106328
tt0046478,distributor,DeAPlaneta,co0081237
tt0046478,distributor,Epoca,co0110063
tt0046478,distributor,Eureka Entertainment,co0187355
tt0046478,distributor,Films sans Frontières,co0046687
tt0046478,distributor,Kadokawa Entertainment,co0199296
tt0046478,distributor,Leopardo Filmes,co0341469
tt0046478,distributor,Lume Filmes,co0228417
tt0046478,distributor,Nihon Eiga Satellite Broadcasting,co0204580
tt0046478,distributor,The Criterion Channel,co0804141
tt0046478,distributor,The Criterion Collection,co0044076
tt0046478,distributor,Umbrella Entertainment,co0122766
tt0046478,distributor,Video Yesteryear,co0069029
tt0046912,production,Warner Bros.,co0002663
tt0046912,distributor,Warner Bros.,co0002663
tt0046912,distributor,Warner Bros. Continental Films,co0028883
tt0046912,distributor,AFEX,co0189384
tt0046912,distributor,RCA (II),co0036219
tt0046912,distributor,Victor Company of Japan (JVC),co0108317
tt0046912,distributor,Warner Home Video,co0059995
tt0046912,distributor,Time-Life Video,co0114912
tt0046912,distributor,Warner Home Video,co0081790
tt0046912,distributor,Chapel Distribution,co0258711
tt0046912,distributor,Park Circus,co0480858
tt0046912,distributor,Warner-Columbia Films,co0176140
tt0046912,distributor,Audio Visual Enterprises,co0006126
tt0046912,distributor,BBC One,co0234667
tt0046912,distributor,BBC Two,co0234496
tt0046912,distributor,Mainostelevisio (MTV3),co0069920
tt0046912,distributor,SGL Entertainment,co0334972
tt0046912,distributor,Sandrew Metronome Distribution,co0050310
tt0046912,distributor,Seven Network,co0061229
tt0046912,distributor,Sociedade Importadora de Filmes (SIF),co0022305
tt0046912,distributor,TV3,co0197220
tt0046912,distributor,Warner Home Video,co0181635
tt0046912,distributor,Warner Home Vídeo,co0089683
tt0046912,distributor,Yleisradio (YLE),co0013526
tt0048261,production,Parklane Pictures Inc.,co0146273
tt0048261,distributor,United Artists,co0026841
tt0048261,distributor,United Artists,co0103797
tt0048261,distributor,Les Artistes Associés,co0289659
tt0048261,distributor,Les Artistes Associés S.A.B.,co0140054
tt0048261,distributor,Shochiku,co0007001
tt0048261,distributor,United Artists,co0809203
tt0048261,distributor,Dear Film,co0052819
tt0048261,distributor,"AB Globefilm, Stockholm",co0665985
tt0048261,distributor,Barcino Films,co0024132
tt0048261,distributor,Chapel Distribution,co0258711
tt0048261,distributor,Cinema Mondo,co0051199
tt0048261,distributor,Ciné-Sorbonne,co0258686
tt0048261,distributor,Nova Film,co0304136
tt0048261,distributor,Park Circus,co0130598
tt0048261,distributor,Produzioni Europee Associate (PEA),co0013844
tt0048261,distributor,Urania Film,co0185565
tt0048261,distributor,Carlotta Films,co0037047
tt0048261,distributor,Continental Home Vídeo,co0086059
tt0048261,distributor,Explosive-Media,co0388223
tt0048261,distributor,Image Entertainment,co0013585
tt0048261,distributor,Kinokuniya,co0002084
tt0048261,distributor,Koch Media,co0157100
tt0048261,distributor,MGM Home Entertainment,co0139439
tt0048261,distributor,MGM Home Entertainment,co0125989
tt0048261,distributor,MGM Home Entertainment,co0267112
tt0048261,distributor,MGM Home Entertainment,co0118491
tt0048261,distributor,MGM Home Entertainment,co0795117
tt0048261,distributor,MGM Home Entertainment,co0115410
tt0048261,distributor,MGM Home Entertainment,co0384252
tt0048261,distributor,MGM Home Entertainment,co0027764
tt0048261,distributor,MGM/UA Home Entertainment,co0001770
tt0048261,distributor,MGM/UA Home Video,co0015461
tt0048261,distributor,The Criterion Collection,co0044076
tt0048275,production,Mafilm,co0014531
tt0048275,production,Mokép,co0053709
tt0048275,distributor,Carousel Films,co0281336
tt0048275,distributor,Kinema Sarajevo,co0023854
tt0048275,distributor,Trans Lux,co0032112
tt0049150,production,Triglav Film,co0050942
tt0049150,production,Cain Productions,co0035673
tt0049150,distributor,Centra Film,co0402980
tt0049150,distributor,Producciones Imperial,co0601389
tt0049150,distributor,Cain Productions,co0035673
tt0052100,production,G-String Enterprises,co0764318
tt0054073,production,Chitrakalpa,co0073565
tt0054073,distributor,Films sans Frontières,co0046687
tt0054073,distributor,BFI Video,co0106328
tt0054073,distributor,The Criterion Collection,co0044076
tt0054073,distributor,The Criterion Channel,co0804141
tt0054248,production,Titanus,co0032224
tt0054248,production,Les Films Marceau,co0037407
tt0054248,distributor,Titanus,co0032224
tt0054248,distributor,Italifilm,co0316152
tt0054248,distributor,Astor Pictures Corporation,co0070490
tt0054248,distributor,Bavaria-Filmverleih,co0013307
tt0054248,distributor,International Pictures,co0297195
tt0054248,distributor,Locegu,co0606192
tt0054248,distributor,Marceau-Cocinor,co0006691
tt0054248,distributor,Minerva Film AB,co0035910
tt0054248,distributor,RKO Radio Films,co0422029
tt0054248,distributor,Regal Films International,co0106732
tt0054248,distributor,Royal Films,co0142090
tt0054248,distributor,Fram Film,co0550223
tt0054248,distributor,Suomi-Filmi,co0006373
tt0054248,distributor,American-International Television (AIP-TV),co0002353
tt0054248,distributor,CBS,co0070627
tt0054248,distributor,Eureka Entertainment,co0187355
tt0054248,distributor,Filmes Castello Lopes,co0049459
tt0054248,distributor,Filmmuseum Distributie,co0005178
tt0054248,distributor,Kommanditbolaget Mårten Kihlman Ky & Co,co0278215
tt0054248,distributor,Aquarius TV,co0153714
tt0054248,distributor,Art Free,co0128201
tt0054248,distributor,Arthaus,co0608555
tt0054248,distributor,Atlantic Film,co0291961
tt0054248,distributor,Connoisseur Video Collection,co0248245
tt0054248,distributor,Cult Filmes,co0089693
tt0054248,distributor,Divisa Home Video,co0117434
tt0054248,distributor,Festival Video,co0219024
tt0054248,distributor,Films sans Frontières,co0046687
tt0054248,distributor,Homescreen,co0189845
tt0054248,distributor,Image Entertainment,co0013585
tt0054248,distributor,Kinowelt Home Entertainment,co0019532
tt0054248,distributor,Mainostelevisio (MTV),co0106780
tt0054248,distributor,Manga Films,co0073985
tt0054248,distributor,Medusa Video,co0043865
tt0054248,distributor,Milestone Film & Video,co0056222
tt0054248,distributor,Umbrella Entertainment,co0122766
tt0054248,distributor,Versátil Home Vídeo,co0090507
tt0054248,distributor,Yleisradio (YLE),co0013526
tt0054388,production,Instituto de Cinematografía de la Universidad Nacional del Litoral,co0047567
tt0054388,distributor,trigon-film,co0125985
tt0055151,production,Beaver-Champion Attractions,co0045179
tt0055151,production,Taylor Roffman Productions,co0070619
tt0055151,distributor,International Film Distributors,co0014259
tt0055151,distributor,Warner Bros.,co0002663
tt0055151,distributor,Warner-Pathé Distributors,co0106012
tt0055151,distributor,London Screen,co0147777
tt0055151,distributor,New Line Cinema,co0046718
tt0055151,distributor,Rhino Home Video,co0008592
tt0055151,distributor,Image Entertainment,co0013585
tt0055151,distributor,Kino Lorber,co0291948
tt0055257,production,Pennebaker Productions,co0075379
tt0055257,distributor,Paramount Pictures,co0023400
tt0055257,distributor,Film AB Paramount,co0220414
tt0055257,distributor,Les Films Paramount,co0094762
tt0055257,distributor,Paramount British Pictures,co0074341
tt0055257,distributor,Paramount Film Service,co0316662
tt0055257,distributor,Paramount Film Service,co0754555
tt0055257,distributor,Paramount Films,co0011257
tt0055257,distributor,Paramount Films of Italy,co0068790
tt0055257,distributor,Cinema International Corporation (CIC),co0234432
tt0055257,distributor,Universal Pictures,co0005073
tt0055257,distributor,Paramount Home Video,co0051891
tt0055257,distributor,VCI Home Video,co0008178
tt0055257,distributor,Alpha Video Distributors,co0017254
tt0055257,distributor,Reel Media International,co0113964
tt0055257,distributor,Weton Wesgram,co0238164
tt0055257,distributor,Echo Bridge Home Entertainment,co0165912
tt0055257,distributor,KNM Home Entertainment,co0246638
tt0055257,distributor,Reel Corporation,co0163474
tt0055257,distributor,Reel DVD,co0230162
tt0055257,distributor,Voulez Vous Film,co0359742
tt0055257,distributor,MIG Film,co0179909
tt0055257,distributor,Mill Creek Entertainment,co0172129
tt0055257,distributor,Delta Music & Entertainment,co0319364
tt0055257,distributor,FilmBoy Pictures,co0389684
tt0055257,distributor,Paramount Films of India,co0318358
tt0055257,distributor,Arrow Films,co0042468
tt0055257,distributor,CIC Video,co0021304
tt0055257,distributor,Koch Media,co0584021
tt0055257,distributor,Spectra Filmworks,co0634699
tt0055257,distributor,The Criterion Collection,co0044076
tt0055257,distributor,Topanga Canyon Films,co0775977
tt0055257,distributor,WVG Medien,co0152011
tt0055304,production,Alta Vista Productions,co0108828
tt0055304,distributor,American International Pictures (AIP),co0022781
tt0055304,distributor,Anglo-Amalgamated Film Distributors,co0103290
tt0055304,distributor,Roadshow Films,co0058792
tt0055304,distributor,Warner Bros.,co0002663
tt0055304,distributor,Wivefilm,co0091361
tt0055304,distributor,Comptoir Français du Film (CFF),co0239913
tt0055304,distributor,Pardon Films,co0015159
tt0055304,distributor,Cooper Films,co0224385
tt0055304,distributor,Dansk-Svensk Film,co0057891
tt0055304,distributor,Filmayer,co0075913
tt0055304,distributor,Globe Films International,co0032819
tt0055304,distributor,Arrow Films,co0042468
tt0055304,distributor,Cult Classic,co0283638
tt0055304,distributor,Emerald,co0108097
tt0055304,distributor,Image Entertainment,co0013585
tt0055304,distributor,MGM Home Entertainment,co0125989
tt0055304,distributor,MGM Home Entertainment,co0027764
tt0055304,distributor,NSM Records,co0406524
tt0055304,distributor,R.C.V. 2001,co0354624
tt0055304,distributor,Scream Factory,co0235493
tt0055304,distributor,Shout! Factory,co0110208
tt0055304,distributor,Star Video,co0065933
tt0055304,distributor,Video Movies Internacional,co0583572
tt0056444,production,Shochiku,co0007001
tt0056444,distributor,Shochiku,co0007001
tt0056444,distributor,Shochiku Home Video,co0212157
tt0056444,distributor,A Contracorriente Films,co0296469
tt0056444,distributor,British Film Institute (BFI),co0037450
tt0056444,distributor,Carlotta Films,co0037047
tt0056444,distributor,Contemporary Films,co0047977
tt0056444,distributor,Shochiku Films of America,co0025714
tt0056444,distributor,BFI Video,co0106328
tt0056444,distributor,DeAPlaneta,co0081237
tt0056444,distributor,Epoca,co0110063
tt0056444,distributor,Leopardo Filmes,co0341469
tt0056444,distributor,Madman Entertainment,co0114002
tt0056444,distributor,New Yorker Films,co0036600
tt0056444,distributor,Palisades-Tartan Acquisitions,co0242201
tt0056444,distributor,Raro Video,co0182402
tt0056444,distributor,Sveriges Television (SVT),co0079546
tt0056444,distributor,The Criterion Collection,co0044076
tt0056512,production,Incei Film,co0110888
tt0056512,production,Sancro Film,co0014278
tt0056512,production,Fair Film,co0045861
tt0056512,distributor,Incei Film,co0110888
tt0056512,distributor,Embassy Pictures,co0066648
tt0056512,distributor,Gloria Filmverleih,co0076623
tt0056512,distributor,Artkino Pictures,co0031852
tt0056512,distributor,Filmes Castello Lopes,co0049459
tt0056512,distributor,Fram Film,co0550223
tt0056512,distributor,Rosa Films S.A.,co0079378
tt0056512,distributor,Titanus,co0032224
tt0056512,distributor,Starlight,co0095831
tt0056512,distributor,Janus Films,co0052424
tt0056512,distributor,Towa.,co0087687
tt0056512,distributor,Gaumont/Columbia TriStar Home Video,co0108034
tt0056512,distributor,Homescreen,co0189845
tt0056512,distributor,L.C.J Editions & Productions,co0057470
tt0056512,distributor,The Criterion Collection,co0044076
tt0056512,distributor,Versátil Home Vídeo,co0090507
tt0057013,production,Les Films Number One,co0014271
tt0057013,production,Cinematografica Cervi,co0077558
tt0057013,distributor,Bargate Films,co0534551
tt0057013,distributor,Dicifrance,co0052483
tt0057013,distributor,Elit-Film,co0426805
tt0057013,distributor,Hafbo,co0160549
tt0057013,distributor,Pathé Contemporary Films,co0163984
tt0057202,production,Sofracima,co0038864
tt0057202,distributor,Potemkine Films,co0388221
tt0057202,distributor,British Film Institute (BFI),co0037450
tt0057202,distributor,Syncron Film,co0252851
tt0057202,distributor,Pathé Contemporary Films,co0163984
tt0057202,distributor,KB Vi-Film,co0774630
tt0057202,distributor,Icarus Films,co0033000
tt0058448,production,Les Films Fernand Rivers,co0031536
tt0058448,distributor,The Criterion Collection,co0044076
tt0058461,production,Jolly Film,co0079603
tt0058461,production,Constantin Film,co0002257
tt0058461,production,Ocean Films,co0067755
tt0058461,distributor,Unidis,co0022299
tt0058461,distributor,Constantin Film,co0002257
tt0058461,distributor,Paradise Film Exchange,co0505551
tt0058461,distributor,Toho-Towa,co0064457
tt0058461,distributor,Ízaro Films,co0052678
tt0058461,distributor,Alliance Film,co0440309
tt0058461,distributor,Bison Film,co0263560
tt0058461,distributor,EMI (Hong Kong),co0387071
tt0058461,distributor,Fram Film,co0550223
tt0058461,distributor,Lutecia Films,co0462359
tt0058461,distributor,United Artists,co0026841
tt0058461,distributor,Suomi-Filmi,co0006373
tt0058461,distributor,United Artists,co0103797
tt0058461,distributor,Locegu,co0606192
tt0058461,distributor,Adams Filmi,co0060952
tt0058461,distributor,American Broadcasting Company (ABC),co0037052
tt0058461,distributor,20th Century Fox Video,co0605838
tt0058461,distributor,Warner Home Video,co0006383
tt0058461,distributor,Warner Home Video,co0105992
tt0058461,distributor,CBS/Fox,co0007496
tt0058461,distributor,In Video,co0445585
tt0058461,distributor,MGM/UA Home Video,co0015461
tt0058461,distributor,Warner Home Video,co0059995
tt0058461,distributor,Concorde Video,co0231842
tt0058461,distributor,Video Film Express,co0068056
tt0058461,distributor,MGM/UA Home Entertainment,co0001770
tt0058461,distributor,Astro Distribution,co0017313
tt0058461,distributor,Reserva Especial,co0008135
tt0058461,distributor,Chapel Distribution,co0258711
tt0058461,distributor,20th Century Fox Home Entertainment,co0010224
tt0058461,distributor,MGM Home Entertainment,co0027764
tt0058461,distributor,MGM Home Entertainment (Europe),co0117451
tt0058461,distributor,A-Film Home Entertainment,co0113335
tt0058461,distributor,Atlantic Film,co0182772
tt0058461,distributor,MGM Home Entertainment,co0118491
tt0058461,distributor,Sony Pictures Home Entertainment,co0137851
tt0058461,distributor,Metro-Goldwyn-Mayer (MGM),co0007143
tt0058461,distributor,Paramount Home Entertainment,co0125971
tt0058461,distributor,Ripley's Home Video,co0179910
tt0058461,distributor,Warner Bros. Home Entertainment,co0567645
tt0058461,distributor,Cineteca,co0488322
tt0058461,distributor,Filmitalus,co0016474
tt0058461,distributor,Tobis Filmkunst,co0041119
tt0058461,distributor,CNR Film & Video,co0072663
tt0058461,distributor,Divisa Home Video,co0117434
tt0058461,distributor,Epoca,co0110063
tt0058461,distributor,Home Video Hellas (HVH),co0048760
tt0058461,distributor,Kino Lorber,co0291948
tt0058461,distributor,Star Media Entertainment,co0274871
tt0058461,distributor,Taurus Video,co0099408
tt0058461,distributor,Unidis Jolly Film,co0821621
tt0058461,distributor,Universum Film (UFA),co0021661
tt0058461,distributor,Veronica,co0023299
tt0058461,distributor,marketing-film,co0021311
tt0058740,production,Paris Film Productions,co0077278
tt0058740,production,Interopa Film,co0126269
tt0058740,distributor,Pathé Consortium Cinéma,co0016449
tt0058740,distributor,Consorzio Italiano Distributori Indipendenti Film (CIDIF),co0011813
tt0058740,distributor,Columbia International Films,co0302174
tt0058740,distributor,Kamera,co0617436
tt0058740,distributor,Twentieth Century Fox Film Company,co0053239
tt0058740,distributor,Twentieth Century Fox,co0000756
tt0058740,distributor,American Broadcasting Company (ABC),co0037052
tt0058740,distributor,Doperfilme,co0053197
tt0058740,distributor,Nea Kinisi Video,co0051045
tt0058740,distributor,Topanga Canyon Films,co0775977
tt0058946,production,Igor Film,co0054014
tt0058946,production,Casbah Film,co0136687
tt0058946,distributor,Allied Artists,co0098853
tt0058946,distributor,Cinema International Corporation (CIC),co0412636
tt0058946,distributor,Cinema International Corporation (CIC),co0184431
tt0058946,distributor,Copiapoa Film,co0432313
tt0058946,distributor,Magna,co0433753
tt0058946,distributor,Maiden Voyage Pictures,co0081436
tt0058946,distributor,Película,co0734402
