festival_id,filmrank
fest.lib.id580,0.0019781203266414564
imdbady00580,0.001124949708890429
imdbady00824,0.0014314894180044002
fest.lib.id1364,0.020912179746952062
imdbady01251,0.002154356968002739
fest.lib.id.survey.na365,0.0015193809527656755
fest.lib.id.na473,0.01305929993913909
fest.lib.id1291,0.014747440729239914
fest.lib.id966,0.0058504691803312
fest.lib.id147,0.0032632124025777295
fest.lib.id.na418,0.0016221655885014345
id335,0.014938791948526466
fest.lib.id60,0.008658491480604403
imdbady00793,0.004500796554338117
fest.lib.id.survey.na113,0.0064746981638282766
imdbady01338,0.0012385773802403373
fest.lib.id.na62,0.005311387555621037
fest.lib.id.survey.na432,0.002068207277881344
fest.lib.id7715,0.001943358598468109
fest.lib.id834,0.006371382360185065
imdbady01323,0.0014161204765078368
fest.lib.id1048,0.0018001506634552024
imdbady00895,0.0012161931196576579
imdbady01385,0.0013861386566507486
imdbady01276,0.009552320436316228
fest.lib.id874,0.5062687909078113
fest.lib.id1501,0.001964679337098939
fest.lib.id891,0.002597655228591096
fest.lib.id223,0.003899242305997125
imdbady00347,0.002022999434598306
fest.lib.id.survey.na31,0.002108704074842083
fest.lib.id.survey.na667,0.008189234756389644
fest.lib.id1542,0.007406752105808419
fest.lib.id107,0.0015193809527656755
imdbady00862,0.0020653358799946463
fest.lib.id1674,0.018646473978450793
fest.lib.id.survey.na312,0.03609695369611469
imdbady01737,0.0013297426530962388
imdbady00835,0.0013152848014854612
fest.lib.id7521,0.002127290489047582
fest.lib.id.na242,0.0017267326873497439
fest.lib.id.na54,0.0011738110844349938
fest.lib.id.na434,0.006084312803329333
fest.lib.id.survey.na576,0.001369100039274232
imdbady01125,0.0011390701462512735
imdbady00958,0.0018152289477506786
imdbady00167,0.002064629066456299
fest.lib.id1434,0.00788179521873073
fest.lib.id1306,0.0015193809527656755
fest.lib.id.na22,0.01366548588512684
fest.lib.id.na99,0.02583581085309211
fest.lib.id.na264,0.0032821620345627983
fest.lib.id.survey.na309,0.001784092022175077
fest.lib.id3995,0.008773522568597276
fest.lib.id922,0.004693408449177611
imdbady00117,0.002068207277881344
imdbady01088,0.0014314894180044002
fest.lib.id510,0.032092881033137406
imdbady00073,0.0023864936466263306
imdbady01213,0.0011317119043525508
fest.lib.id.survey.na90,0.0035367362529154255
fest.lib.id948,0.001129320733143441
imdbady01739,0.001053521127188549
imdbady00343,0.0013771207196493994
fest.lib.id.na324,0.0015849461567697023
fest.lib.id1342,0.06876843098609271
imdbady01380,0.0011834211899277426
fest.lib.id6858,0.0012824144305406452
fest.lib.id.na246,0.001502287742623437
fest.lib.id396,0.0021855081615289895
fest.lib.id1860,0.002068502498281153
imdbady00355,0.001114262883703297
imdbady00261,0.0014297222678694252
imdbady01109,0.0013493196558873116
fest.lib.id1983,0.0020198900527984114
fest.lib.id.na449,0.0036443339363682256
fest.lib.id.survey.na419,0.0013640316058171583
fest.lib.id1311,0.016561567809067174
imdbady01774,0.0016379327945687968
imdbady01688,0.0013050138212113108
fest.lib.id3169,0.0011693587527075626
imdbady00280,0.0013802783553282982
fest.lib.id.survey.na413,0.0014122977968438158
fest.lib.id1383,0.019917966318304926
fest.lib.id.survey.na633,0.0025185479180181354
fest.lib.id1611,0.03077133127229219
fest.lib.id1876,0.009342954086059146
fest.lib.id.na484,0.0016667475194027178
imdbady00552,0.0012709078902233164
imdbady00316,0.0011598259197051213
fest.lib.id.na478,0.002900159859206613
fest.lib.id.survey.na149,0.0015171246707038136
imdbady01003,0.00201452241786522
imdbady01568,0.0015249663874248873
imdbady00743,0.0025349633498945876
fest.lib.id.survey.na69,0.009063797275018305
fest.lib.id8442,0.001287299007108443
imdbady00847,0.0014298557830023158
imdbady00628,0.006826340347965667
fest.lib.id.na372,0.0014404926813621776
imdbady00104,0.001301033704898769
fest.lib.id.na297,0.017968073115802695
imdbady01050,0.0014085825151765033
fest.lib.id1491,0.0047056437865132415
imdbady00618,0.0018585790368537902
imdbady01118,0.0013064040460220093
fest.lib.id.na277,0.003285515291555661
fest.lib.id316,0.006204803889196334
imdbady00446,0.0012709078902233164
fest.lib.id1039,0.03720433983335527
imdbady01410,0.001579889551362738
imdbady01026,0.0010836868974393155
imdbady00249,0.0014513135991736418
imdbady00180,0.0012997864365508298
fest.lib.id8298,0.0032517564663846962
